No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Direction [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
11,2021/09/08,16:09:52,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Anthony Ranallo",{E1B41505-4205-4EF5-B7F9-BFD8A5AC0C27},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.714,2.084,-3.257,2083.00,216.172,1:15,1.576,0.391,1.837,-0.696,0.332,0.268,1.469,-0.261,33.080,-3.099,-1.261,0.465,,,,,,,,,,,,-0.170,0.183,-0.315,15.240,1.622,1.966,-36.185,1.078,-2.896,7.388,-6.698,"Coe College","Coe College",,,,,{8CC1EEC0-4D81-49F1-9E19-411578433046},0.261,1.469
12,2021/09/08,16:10:22,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Anthony Ranallo",{E1B41505-4205-4EF5-B7F9-BFD8A5AC0C27},R,"Coe College","Wind Up",,Top,,,,Slider,,"Called Strike",,,,,,,32.880,2.225,-0.514,2212.00,98.808,9:15,1.662,0.372,1.599,-1.298,0.006,-0.275,1.002,-0.051,30.131,-7.252,-2.533,0.523,,,,,,,,,,,,0.141,0.006,-0.355,15.240,1.713,0.391,-32.625,0.804,1.962,5.831,-9.720,"Coe College","Coe College",,,,,{F45A26E5-A706-4161-8A97-3F43090B141C},0.051,1.002
13,2021/09/08,16:10:48,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Anthony Ranallo",{E1B41505-4205-4EF5-B7F9-BFD8A5AC0C27},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,36.766,0.279,-3.872,2100.00,244.698,2:15,1.516,0.502,1.769,-0.907,0.127,0.318,0.688,-0.280,33.662,-6.387,-1.534,0.464,,,,,,,,,,,,-0.196,0.079,-0.407,15.240,1.516,2.338,-36.251,-0.154,-3.394,6.612,-8.450,"Coe College","Coe College",,,,,{A6B6DC47-7E1E-4F84-9545-8EE1DCD1F706},0.280,0.688
14,2021/09/08,16:12:54,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Jacob Brosius",{0ED626C7-A04F-4BB2-B809-3BB96A879005},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Called Strike",,,,,,,33.587,-1.136,5.313,2250.00,140.674,10:45,1.743,-0.986,1.656,-0.805,0.447,-0.398,0.613,0.137,30.585,-7.029,2.395,0.513,,,,,,,,,,,,0.251,0.266,0.846,15.240,1.706,-2.945,-33.180,-0.944,3.595,6.114,-6.000,"Coe College","Coe College",,,,,{9FE7D16E-49C4-4241-9665-49794CF7C650},-0.137,0.613
15,2021/09/08,16:13:06,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Jacob Brosius",{0ED626C7-A04F-4BB2-B809-3BB96A879005},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Contact Out",,,,,,,33.163,-0.929,4.407,1638.00,135.388,10:30,1.720,-0.997,1.638,-0.865,0.419,-0.452,0.589,-0.187,30.231,-7.255,1.089,0.519,,,,,,,,,,,,0.272,0.249,0.880,15.240,1.687,-2.368,-32.790,-0.838,3.811,5.949,-6.317,"Coe College","Coe College",,,,,{2E5AF262-62B8-4912-8154-79C57B1826B2},0.187,0.589
16,2021/09/08,16:13:34,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Tyler Elliott",{C751F475-2DD6-4A35-9E9F-DB3D744F214B},L,"Coe College","Wind Up",,Bottom,,,,Curveball,,Ball,,,,,,,27.455,2.818,1.631,1810.00,301.585,4:0,1.594,-1.097,1.641,-2.244,-0.354,0.440,0.156,-0.191,25.082,-13.550,4.888,0.634,,,,,,,,,,,,-0.220,-0.169,1.049,15.240,1.653,-0.895,-27.028,0.691,-2.050,4.735,-11.381,"Coe College","Coe College",,,,,{55750646-8CCF-4F47-8807-34E93066302A},0.191,0.156
17,2021/09/08,16:13:54,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Tyler Elliott",{C751F475-2DD6-4A35-9E9F-DB3D744F214B},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,,,,,,,,32.705,-0.994,3.713,1653.00,124.787,10:15,1.701,-1.093,1.661,-0.896,0.420,-0.678,0.521,-0.710,29.562,-7.588,-1.306,0.528,,,,,,,,,,,,0.392,0.259,0.998,15.240,1.667,-1.867,-32.320,-0.867,5.273,6.293,-6.319,"Coe College","Coe College",,,,,{98223DF6-2E92-4551-BBCF-6BBAFA402058},0.710,0.521
18,2021/09/08,16:14:06,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Tyler Elliott",{C751F475-2DD6-4A35-9E9F-DB3D744F214B},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Single,,,,,,,33.765,-1.194,5.062,1633.00,146.797,11:0,1.724,-1.017,1.680,-0.727,0.507,-0.359,0.656,0.070,30.639,-6.536,2.418,0.510,43.183,6.364,-17.427,,,,,41.749,,,1.096,0.230,0.301,0.885,15.240,1.687,-2.829,-33.356,-0.952,3.326,6.336,-5.460,"Coe College","Coe College",,,,,{879787A6-72A1-4C5E-A9AB-BB7E6FF4E833},-0.070,0.656
19,2021/09/08,16:14:38,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},L,"Coe College","Wind Up",,Bottom,,,,Curveball,,Ball,,,,,,,27.184,3.549,1.228,1903.00,342.441,5:30,1.594,-1.128,1.556,-2.314,-0.352,0.099,0.301,-0.676,25.228,-13.101,1.946,0.639,,,,,,,,,,,,-0.043,-0.188,1.091,15.240,1.675,-0.602,-26.712,0.962,-0.403,3.730,-11.565,"Coe College","Coe College",,,,,{A0A24F26-35EF-4FD0-AA8E-8DF32131EDFA},0.676,0.301
20,2021/09/08,16:14:55,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,31.766,0.292,2.510,1335.00,117.885,10:0,1.709,-1.064,1.798,-1.162,0.213,-0.513,0.630,-0.867,28.645,-8.337,-1.325,0.541,,,,,,,,,,,,0.299,0.144,1.006,15.240,1.708,-1.219,-31.369,-0.193,3.778,6.118,-7.983,"Coe College","Coe College",,,,,{4B51AC40-DB78-4AF6-BCB4-29A37FBC631C},0.867,0.630
21,2021/09/08,16:15:17,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,32.809,1.006,3.339,1621.00,124.195,10:15,1.725,-1.055,1.637,-1.037,0.287,-0.514,0.976,-0.614,29.227,-6.665,-0.475,0.532,,,,,,,,,,,,0.303,0.177,0.968,15.240,1.744,-1.706,-32.241,0.213,4.027,6.645,-7.459,"Coe College","Coe College",,,,,{022DF283-7825-4D28-80AF-6773D803B40B},0.614,0.976
22,2021/09/08,16:15:37,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Called Strike",,,,,,,32.794,0.305,3.434,1603.00,125.490,10:15,1.758,-1.044,1.686,-1.005,0.300,-0.465,0.840,-0.529,30.076,-7.050,0.018,0.522,,,,,,,,,,,,0.271,0.174,0.956,15.240,1.758,-1.789,-32.448,-0.170,3.743,5.467,-7.407,"Coe College","Coe College",,,,,{685875A5-BAE7-4115-857E-3C46E66DE245},0.529,0.840
23,2021/09/08,16:15:55,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Single,,,,,,,32.729,0.771,3.613,1572.00,137.903,10:30,1.722,-1.016,1.650,-0.973,0.349,-0.344,0.970,-0.327,29.912,-6.340,1.092,0.525,30.812,58.019,28.564,,,,,72.251,,,5.859,0.207,0.196,0.921,15.240,1.734,-1.921,-32.315,0.099,2.837,5.429,-7.126,"Coe College","Coe College",,,,,{76478319-B251-40C4-B33F-E62D38542614},0.327,0.970
24,2021/09/08,16:16:35,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,33.689,0.425,4.151,1673.00,124.475,10:15,1.712,-1.138,1.686,-0.883,0.353,-0.593,0.951,-0.547,30.241,-6.115,-0.251,0.513,,,,,,,,,,,,0.352,0.214,1.033,15.240,1.717,-2.211,-33.286,-0.057,5.012,6.881,-6.769,"Coe College","Coe College",,,,,{38D6C270-BA89-4AEF-8C94-E713514716D1},0.547,0.951
25,2021/09/08,16:16:52,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,32.397,0.694,2.901,2005.00,119.228,10:0,1.842,-1.065,1.604,-1.194,0.167,-0.402,0.848,-0.636,29.100,-8.079,-0.068,0.538,,,,,,,,,,,,0.237,0.113,0.988,15.240,1.851,-1.478,-31.890,-0.024,3.099,6.310,-8.332,"Coe College","Coe College",,,,,{25CE68AB-083C-4915-8128-1EC0D3EDE601},0.636,0.848
26,2021/09/08,16:17:10,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Single,,,,,,,32.979,-0.142,3.540,1679.00,138.819,10:45,1.694,-0.791,1.662,-0.903,0.387,-0.374,0.750,-0.154,30.054,-6.771,0.789,0.521,36.952,16.463,-10.586,,,,,64.518,,,2.209,0.225,0.228,0.699,15.240,1.683,-1.891,-32.656,-0.394,3.124,5.939,-6.647,"Coe College","Coe College",,,,,{C83981CC-C066-4359-AF0F-C33A44EC15D8},0.154,0.750
27,2021/09/08,16:17:52,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Cody Deardorff",{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,33.595,-1.242,5.114,1702.00,81.368,8:45,1.675,-0.907,1.669,-1.316,-0.060,-0.267,0.003,0.288,31.283,-10.736,3.170,0.510,,,,,,,,,,,,0.174,-0.013,0.773,15.240,1.631,-2.870,-33.124,-1.187,2.522,5.249,-9.999,"Coe College","Coe College",,,,,{37CE585A-6C7A-4F2B-AE29-4D56E67DE3BF},-0.288,0.003
28,2021/09/08,16:18:11,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Cody Deardorff",{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,"Coe College","Wind Up",,Bottom,,,,Changeup,,"Called Strike",,,,,,,32.815,0.240,3.919,1338.00,128.456,10:15,1.753,-0.918,1.667,-0.951,0.351,-0.500,0.870,-0.298,29.791,-6.757,0.231,0.524,,,,,,,,,,,,0.297,0.209,0.817,15.240,1.752,-2.054,-32.485,-0.189,4.056,6.081,-6.950,"Coe College","Coe College",,,,,{D17EFED7-0334-46C5-9CB6-3670E051B2EB},0.298,0.870
29,2021/09/08,16:18:32,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Cody Deardorff",{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Called Strike",,,,,,,32.692,1.146,4.049,1509.00,129.007,10:15,1.672,-1.088,1.731,-0.960,0.340,-0.466,1.039,-0.402,29.877,-5.921,0.615,0.522,,,,,,,,,,,,0.279,0.193,0.988,15.240,1.695,-2.140,-32.414,0.332,3.820,5.660,-7.161,"Coe College","Coe College",,,,,{A5BA0C2A-57F5-44BA-9C3C-9521CA21CD5C},0.402,1.039
30,2021/09/08,16:18:48,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Cody Deardorff",{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Single,,,,,,,27.710,3.068,2.828,1823.00,286.003,3:30,1.518,-1.076,1.580,-1.970,-0.102,0.157,0.429,-0.107,25.419,-11.236,3.978,0.627,27.695,28.912,20.236,,,,,61.040,,,3.106,-0.061,-0.047,0.994,15.240,1.587,-1.396,-27.306,0.873,-0.588,4.290,-10.264,"Coe College","Coe College",,,,,{42F6235B-90A1-4D29-81BC-CF33FBBBEDDC},0.107,0.429
31,2021/09/08,16:19:22,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Ethan Carey",{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,"Coe College","Wind Up",,Bottom,,,,Curveball,,Ball,,,,,,,27.265,4.804,0.020,1864.00,297.760,4:0,1.551,-1.084,1.683,-2.157,-0.239,0.347,0.766,-0.731,24.917,-10.980,2.584,0.634,,,,,,,,,,,,-0.185,-0.135,1.081,15.240,1.661,-0.107,-26.797,1.648,-1.723,4.084,-11.061,"Coe College","Coe College",,,,,{EDD26815-C91E-446F-ADF1-0B1B8D6CF5DA},0.731,0.766
32,2021/09/08,16:19:48,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Ethan Carey",{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,33.715,-1.737,5.792,1670.00,126.557,10:15,1.763,-0.955,1.697,-0.918,0.318,-0.467,0.348,0.233,31.049,-8.429,2.378,0.508,,,,,,,,,,,,0.288,0.196,0.806,15.240,1.710,-3.218,-33.323,-1.336,4.199,5.697,-6.949,"Coe College","Coe College",,,,,{55DFC430-91CE-40F5-922D-21049D3ECCE5},-0.233,0.348
33,2021/09/08,16:20:05,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Ethan Carey",{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,32.225,1.738,2.633,1561.00,111.286,9:45,1.592,-0.998,1.652,-1.242,0.122,-0.421,0.847,-0.667,29.287,-7.373,-0.466,0.535,,,,,,,,,,,,0.243,0.074,0.931,15.240,1.629,-1.319,-31.785,0.545,3.195,5.630,-8.838,"Coe College","Coe College",,,,,{65805482-F50B-4575-B3DC-5253AFEEF396},0.667,0.847
34,2021/09/08,16:20:34,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Kane Deutmeyer",{FCF4F141-FCFE-4A78-98AC-858696C9C912},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,33.937,-0.718,5.277,1644.00,138.217,10:30,1.756,-0.982,1.687,-0.844,0.375,-0.366,0.706,0.159,31.005,-6.905,2.590,0.506,,,,,,,,,,,,0.233,0.223,0.845,15.240,1.730,-2.970,-33.555,-0.719,3.430,6.093,-6.532,"Coe College","Coe College",,,,,{8568D861-DDA7-4168-ADFC-5EEB6AA8E6BB},-0.159,0.706
35,2021/09/08,16:20:53,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Kane Deutmeyer",{FCF4F141-FCFE-4A78-98AC-858696C9C912},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,31.375,0.555,5.875,1254.00,89.897,9:0,1.589,-0.965,1.751,-1.476,-0.045,-0.222,0.271,0.487,28.702,-10.251,4.244,0.549,,,,,,,,,,,,0.164,-0.005,0.817,15.240,1.592,-3.106,-30.852,-0.159,2.024,5.352,-9.863,"Coe College","Coe College",,,,,{BC3F41EF-741E-4565-BD74-AE53894E10C4},-0.487,0.271
36,2021/09/08,16:21:10,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Kane Deutmeyer",{FCF4F141-FCFE-4A78-98AC-858696C9C912},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,32.385,2.213,4.215,1641.00,112.541,9:45,1.642,-0.984,1.694,-1.193,0.146,-0.481,1.081,-0.263,29.194,-6.601,0.655,0.533,,,,,,,,,,,,0.291,0.088,0.877,15.240,1.691,-2.198,-31.985,0.845,3.843,6.149,-8.650,"Coe College","Coe College",,,,,{CF6ACF2B-C2A4-4008-9DCA-0544974AFC8F},0.263,1.081
37,2021/09/08,16:23:37,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Collin Leavy",{8589D894-EF8D-4AE7-8A4A-1D66250180F2},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,35.108,-2.364,-5.023,1989.00,241.608,2:0,1.610,0.456,1.889,-0.920,0.204,0.452,0.022,-0.509,31.777,-9.186,-1.645,0.487,,,,,,,,,,,,-0.288,0.153,-0.343,15.240,1.550,2.890,-34.520,-1.724,-4.426,7.037,-7.450,"Coe College","Coe College",,,,,{EB115EA0-6303-40C9-9247-7FC1DAE238AE},0.509,0.022
